student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,online_courses_completed,tutoring,final_exam_score,previous_gpa,pass_fail,grade_category,internet_access_enc,tutoring_enc,gender_enc,parental_education_enc,family_income_enc,study_environment_enc,pass_fail_enc,grade_A,grade_B,grade_C,grade_D,grade_F,productive_hours,study_attendance,engagement_score,disadvantage_index,social_study_ratio
S07479,Female,15,Bachelor,Medium,Yes,Moderate,4.23,93.7,7.38,1.4,74.9,4,No,45.6,1.83,Fail,F,1,0,1,1,1,1,0,0,0,0,0,1,11.61,396.35100000000006,84.30000000000001,1,0.3309692663570466
S07480,Male,17,High School,High,Yes,Quiet,2.02,100.0,6.0,2.8,89.1,2,No,48.5,1.58,Fail,F,1,0,0,0,2,2,0,0,0,0,0,1,8.02,202.0,94.55,1,1.3861386069993138
S07481,Male,18,Bachelor,Low,Yes,Quiet,2.5,69.3,7.82,2.5,82.0,3,No,29.8,1.3,Fail,F,1,0,0,1,0,2,0,0,0,0,0,1,10.32,173.25,75.65,2,0.999999996
S07482,Female,17,Master,Low,Yes,Moderate,4.07,75.6,6.61,1.2,76.6,3,Yes,50.1,1.48,Pass,D,1,1,1,2,0,1,1,0,0,0,1,0,10.68,307.692,76.1,1,0.2948402941158715
S07483,Male,17,Bachelor,Medium,Yes,Quiet,3.61,88.6,6.2,1.3,100.0,3,No,51.5,2.33,Pass,D,1,0,0,1,1,2,1,0,0,0,1,0,9.81,319.84599999999995,94.3,1,0.3601108023265629
S07484,Male,16,High School,Medium,Yes,Moderate,1.5,92.5,4.96,1.3,87.7,1,No,47.9,2.1,Fail,F,1,0,0,0,1,1,0,0,0,0,0,1,6.46,138.75,90.1,1,0.866666660888889
S07485,Female,16,Master,Medium,Yes,Quiet,4.28,93.1,8.08,2.5,72.0,4,Yes,40.8,1.52,Fail,F,1,1,1,2,1,2,0,0,0,0,0,1,12.36,398.468,82.55,0,0.5841121481679622
S07486,Male,17,High School,Medium,Yes,Quiet,3.11,99.8,7.19,2.0,91.2,2,Yes,51.6,1.91,Pass,D,1,1,0,0,1,2,1,0,0,0,1,0,10.3,310.378,95.5,0,0.643086814652454
S07487,Female,16,Bachelor,Medium,Yes,Moderate,0.5,92.3,7.25,2.8,86.6,3,No,43.4,1.85,Fail,F,1,0,1,1,1,1,0,0,0,0,0,1,7.75,46.15,89.44999999999999,1,5.599999888000001
S07488,Male,15,Bachelor,Medium,Yes,Quiet,1.99,83.8,7.83,1.2,85.7,5,Yes,53.3,1.95,Pass,D,1,1,0,1,1,2,1,0,0,0,1,0,9.82,166.762,84.75,0,0.603015072346658
S07489,Male,17,Master,Medium,Yes,Quiet,2.51,95.6,6.24,2.2,93.0,3,Yes,57.6,2.5,Pass,D,1,1,0,2,1,2,1,0,0,0,1,0,8.75,239.95599999999996,94.3,0,0.8764940204123746
S07490,Male,18,Master,Medium,No,Quiet,1.6,85.7,6.08,2.4,72.9,0,No,39.0,2.01,Fail,F,0,0,0,2,1,2,0,0,0,0,0,1,7.68,137.12,79.30000000000001,2,1.499999990625
S07491,Female,18,Master,Medium,Yes,Quiet,4.61,87.7,7.55,3.0,84.0,1,Yes,46.5,2.02,Fail,F,1,1,1,2,1,2,0,0,0,0,0,1,12.16,404.297,85.85,0,0.6507592176773118
S07492,Male,15,High School,High,Yes,Quiet,2.55,80.1,8.16,4.7,67.3,1,No,41.3,1.72,Fail,F,1,0,0,0,2,2,0,0,0,0,0,1,10.71,204.25499999999997,73.69999999999999,1,1.8431372476739718
S07493,Male,18,Master,Low,No,Quiet,3.55,86.6,7.53,4.1,92.1,2,Yes,46.7,2.03,Fail,F,0,1,0,2,0,2,0,0,0,0,0,1,11.08,307.42999999999995,89.35,2,1.154929574211466
S07494,Female,18,High School,Low,Yes,Quiet,3.25,68.7,8.6,2.4,80.3,0,No,38.6,1.23,Fail,F,1,0,1,0,0,2,0,0,0,0,0,1,11.85,223.275,74.5,2,0.7384615361893491
S07495,Female,17,High School,Low,Yes,Noisy,3.85,95.3,7.56,0.1,67.8,1,No,56.0,2.21,Pass,D,1,0,1,0,0,0,1,0,0,0,1,0,11.41,366.905,81.55,2,0.025974025906560973
S07496,Male,15,Bachelor,High,Yes,Quiet,5.01,74.9,7.51,1.7,79.3,0,No,54.3,2.48,Pass,D,1,0,0,1,2,2,1,0,0,0,1,0,12.52,375.249,77.1,1,0.339321356608141
S07497,Female,17,Bachelor,Medium,Yes,Noisy,3.81,76.1,7.82,3.9,83.5,2,Yes,49.1,1.47,Fail,F,1,1,1,1,1,0,0,0,0,0,0,1,11.63,289.941,79.8,0,1.0236220445574225
S07498,Male,15,Bachelor,Medium,Yes,Noisy,5.09,61.7,6.77,2.4,93.5,2,No,67.8,3.03,Pass,C,1,0,0,1,1,0,1,0,0,1,0,0,11.86,314.053,77.6,1,0.47151276921117335
S07499,Male,17,Bachelor,High,Yes,Quiet,3.84,76.8,5.76,0.6,98.3,4,No,65.9,2.7,Pass,C,1,0,0,1,2,2,1,0,0,1,0,0,9.6,294.912,87.55,1,0.15624999959309896
S07500,Female,17,Master,High,Yes,Quiet,3.16,75.4,7.02,2.2,94.0,1,No,52.4,1.77,Pass,D,1,0,1,2,2,2,1,0,0,0,1,0,10.18,238.26400000000004,84.7,1,0.6962025294423971
S07501,Female,16,High School,High,Yes,Quiet,3.39,87.2,7.71,1.8,88.1,5,No,61.8,2.64,Pass,D,1,0,1,0,2,2,1,0,0,0,1,0,11.1,295.608,87.65,1,0.5309734497611402
S07502,Female,18,High School,Low,Yes,Moderate,0.5,72.1,6.14,4.4,91.1,1,No,32.5,0.98,Fail,F,1,0,1,0,0,1,0,0,0,0,0,1,6.64,36.05,81.6,2,8.799999824000004
S07503,Male,15,Master,High,Yes,Moderate,2.45,80.6,5.59,1.6,76.0,2,No,44.1,1.69,Fail,F,1,0,0,2,2,1,0,0,0,0,0,1,8.04,197.47,78.3,1,0.6530612218242399
S07504,Female,18,High School,Medium,Yes,Moderate,2.83,78.2,6.27,3.1,63.6,2,No,58.2,2.63,Pass,D,1,0,1,0,1,1,1,0,0,0,1,0,9.1,221.306,70.9,1,1.0954063565533345
S07505,Male,16,Bachelor,Low,Yes,Moderate,3.53,67.4,8.34,3.5,70.0,3,Yes,46.7,1.45,Fail,F,1,1,0,1,0,1,0,0,0,0,0,1,11.87,237.922,68.7,1,0.9915014136218091
S07506,Female,15,Bachelor,Medium,Yes,Quiet,2.97,87.4,7.5,0.6,80.7,4,Yes,46.1,1.83,Fail,F,1,1,1,1,1,2,0,0,0,0,0,1,10.47,259.57800000000003,84.05000000000001,0,0.20202020133999932
S07507,Male,16,Bachelor,Medium,Yes,Noisy,3.4,82.8,6.87,1.4,77.0,3,No,60.5,2.63,Pass,D,1,0,0,1,1,0,1,0,0,0,1,0,10.27,281.52,79.9,1,0.4117647046712803
S07508,Female,18,Bachelor,Low,Yes,Quiet,1.41,85.4,6.03,1.9,76.3,2,Yes,36.3,1.34,Fail,F,1,1,1,1,0,2,0,0,0,0,0,1,7.44,120.414,80.85,1,1.3475177209395908
S07509,Male,17,High School,Medium,Yes,Noisy,1.1,93.3,7.28,2.7,84.1,2,No,48.7,1.9,Fail,F,1,0,0,0,1,0,0,0,0,0,0,1,8.38,102.63000000000001,88.69999999999999,1,2.4545454322314053
S07510,Female,16,Master,High,Yes,Quiet,1.58,85.1,7.19,1.6,94.9,1,Yes,59.9,2.29,Pass,D,1,1,1,2,2,2,1,0,0,0,1,0,8.77,134.458,90.0,0,1.012658221438872
S07511,Male,16,High School,Medium,Yes,Quiet,4.89,81.7,7.46,0.4,84.2,1,Yes,68.7,2.59,Pass,C,1,1,0,0,1,2,1,0,0,1,0,0,12.35,399.513,82.95,0,0.08179959083476568
S07512,Female,17,Bachelor,Medium,Yes,Noisy,1.48,94.2,9.5,1.0,72.7,1,No,41.6,2.01,Fail,F,1,0,1,1,1,0,0,0,0,0,0,1,10.98,139.416,83.45,1,0.6756756711102996
S07513,Female,18,High School,Medium,No,Moderate,2.05,81.7,7.49,3.9,61.8,2,Yes,35.9,1.57,Fail,F,0,1,1,0,1,1,0,0,0,0,0,1,9.54,167.48499999999999,71.75,1,1.9024390151100539
S07514,Male,16,Bachelor,High,Yes,Moderate,3.13,80.0,6.31,5.6,77.7,3,No,52.0,2.04,Pass,D,1,0,0,1,2,1,1,0,0,0,1,0,9.44,250.39999999999998,78.85,1,1.7891373744755994
S07515,Female,18,Bachelor,Low,Yes,Moderate,1.09,91.7,5.61,3.0,49.3,1,Yes,29.4,1.32,Fail,F,1,1,1,1,0,1,0,0,0,0,0,1,6.7,99.95300000000002,70.5,1,2.7522935527312518
S07516,Male,17,Master,Medium,Yes,Noisy,1.95,77.2,6.44,4.1,96.3,3,No,49.6,2.0,Fail,F,1,0,0,2,1,0,0,0,0,0,0,1,8.39,150.54,86.75,1,2.1025640917817223
S07517,Male,15,Bachelor,Low,Yes,Noisy,3.81,96.7,6.54,3.0,81.5,2,No,53.2,1.92,Pass,D,1,0,0,1,0,0,1,0,0,0,1,0,10.35,368.427,89.1,2,0.7874015727364788
S07518,Female,16,Bachelor,High,Yes,Moderate,2.47,86.6,7.83,3.5,100.0,4,Yes,47.3,1.89,Fail,F,1,1,1,1,2,1,0,0,0,0,0,1,10.3,213.90200000000002,93.3,0,1.4170040428461375
S07519,Male,18,Master,Low,Yes,Quiet,5.02,100.0,6.38,3.6,100.0,3,No,51.9,2.0,Pass,D,1,0,0,2,0,2,1,0,0,0,1,0,11.399999999999999,501.99999999999994,100.0,2,0.717131472675037
S07520,Female,17,Bachelor,Medium,Yes,Moderate,0.96,84.4,6.01,3.5,88.3,0,No,38.1,1.85,Fail,F,1,0,1,1,1,1,0,0,0,0,0,1,6.97,81.024,86.35,1,3.645833295355903
S07521,Female,17,Bachelor,Medium,Yes,Noisy,2.59,94.5,7.54,3.0,72.5,8,Yes,52.8,1.9,Pass,D,1,1,1,1,1,0,1,0,0,0,1,0,10.129999999999999,244.755,83.5,0,1.1583011538289532
S07522,Male,16,Bachelor,High,Yes,Moderate,2.47,68.6,6.38,2.7,74.4,1,No,56.9,1.97,Pass,D,1,0,0,1,2,1,1,0,0,0,1,0,8.85,169.442,71.5,1,1.0931174044813061
S07523,Female,15,Bachelor,Low,Yes,Noisy,2.99,97.8,7.58,1.9,100.0,1,No,60.8,2.81,Pass,D,1,0,1,1,0,0,1,0,0,0,1,0,10.57,292.422,98.9,2,0.6354515028914665
S07524,Male,16,Master,Medium,Yes,Quiet,1.53,91.9,6.15,3.3,87.2,2,No,38.7,1.2,Fail,F,1,0,0,2,1,2,0,0,0,0,0,1,7.680000000000001,140.607,89.55000000000001,1,2.156862731000897
S07525,Male,18,High School,Low,Yes,Noisy,2.3,78.5,6.53,3.0,60.3,7,Yes,49.2,1.86,Fail,F,1,1,0,0,0,0,0,0,0,0,0,1,8.83,180.54999999999998,69.4,1,1.3043478204158792
S07526,Female,17,Bachelor,High,Yes,Quiet,3.95,93.6,6.42,1.1,75.0,3,Yes,60.5,2.76,Pass,D,1,1,1,1,2,2,1,0,0,0,1,0,10.370000000000001,369.71999999999997,84.3,0,0.2784810119532126
S07527,Female,15,Bachelor,Medium,Yes,Quiet,2.68,72.3,7.41,4.3,100.0,4,Yes,42.2,1.59,Fail,F,1,1,1,1,1,2,0,0,0,0,0,1,10.09,193.764,86.15,0,1.6044776059534416
S07528,Male,18,Master,Medium,Yes,Moderate,1.72,80.0,6.86,4.0,96.5,6,No,37.3,1.43,Fail,F,1,0,0,2,1,1,0,0,0,0,0,1,8.58,137.6,88.25,1,2.3255813818280155
S07529,Male,16,Master,Medium,Yes,Moderate,5.5,76.5,5.78,2.8,86.1,1,No,81.1,2.77,Pass,B,1,0,0,2,1,1,1,0,1,0,0,0,11.280000000000001,420.75,81.3,1,0.5090909081652892
S07530,Female,17,Bachelor,Medium,Yes,Quiet,3.06,94.2,5.69,4.3,100.0,0,Yes,36.8,1.59,Fail,F,1,1,1,1,1,2,0,0,0,0,0,1,8.75,288.252,97.1,0,1.4052287535776837
S07531,Female,16,Bachelor,Low,Yes,Noisy,3.74,97.5,6.68,3.6,61.4,1,No,46.3,2.01,Fail,F,1,0,1,1,0,0,0,0,0,0,0,1,10.42,364.65000000000003,79.45,2,0.9625668423460779
S07532,Female,15,High School,Medium,Yes,Noisy,3.92,80.5,5.58,1.8,71.1,0,No,59.8,2.58,Pass,D,1,0,1,0,1,0,1,0,0,0,1,0,9.5,315.56,75.8,1,0.4591836722980009
S07533,Female,15,Bachelor,High,Yes,Moderate,2.92,72.3,6.59,0.0,78.4,4,No,52.5,2.0,Pass,D,1,0,1,1,2,1,1,0,0,0,1,0,9.51,211.11599999999999,75.35,1,0.0
S07534,Male,15,Master,Medium,Yes,Quiet,2.05,75.2,7.26,0.0,72.5,3,Yes,42.8,1.9,Fail,F,1,1,0,2,1,2,0,0,0,0,0,1,9.309999999999999,154.16,73.85,0,0.0
S07535,Female,15,Master,High,Yes,Quiet,3.24,85.9,5.82,4.4,91.2,5,No,55.4,1.93,Pass,D,1,0,1,2,2,2,1,0,0,0,1,0,9.06,278.31600000000003,88.55000000000001,1,1.3580246871665904
S07536,Male,15,Master,Low,Yes,Moderate,2.16,85.3,7.85,2.5,92.0,3,Yes,46.2,2.14,Fail,F,1,1,0,2,0,1,0,0,0,0,0,1,10.01,184.24800000000002,88.65,1,1.1574074020490397
S07537,Male,16,High School,High,Yes,Moderate,3.45,81.6,8.38,1.9,87.6,1,Yes,53.4,1.94,Pass,D,1,1,0,0,2,1,1,0,0,0,1,0,11.830000000000002,281.52,84.6,0,0.5507246360848561
S07538,Female,15,Master,Medium,Yes,Quiet,2.8,76.7,8.08,1.5,64.7,1,No,49.6,1.87,Fail,F,1,0,1,2,1,2,0,0,0,0,0,1,10.879999999999999,214.76,70.7,1,0.5357142838010205
S07539,Male,15,Master,Medium,Yes,Moderate,4.24,100.0,7.67,2.6,100.0,2,Yes,63.6,2.34,Pass,D,1,1,0,2,1,1,1,0,0,0,1,0,11.91,424.0,100.0,0,0.6132075457235671
S07540,Female,17,High School,Medium,Yes,Moderate,1.63,78.8,7.42,3.9,85.1,2,No,36.7,1.5,Fail,F,1,0,1,0,1,1,0,0,0,0,0,1,9.05,128.444,81.94999999999999,1,2.3926380221310555
S07541,Male,15,Bachelor,Medium,Yes,Moderate,3.86,76.7,7.24,1.3,56.1,2,Yes,42.7,1.79,Fail,F,1,1,0,1,1,1,0,0,0,0,0,1,11.1,296.062,66.4,0,0.3367875638943328
S07542,Female,17,Master,Medium,Yes,Moderate,3.74,96.5,7.37,2.6,61.9,4,No,55.9,2.75,Pass,D,1,0,1,2,1,1,1,0,0,0,1,0,11.11,360.91,79.2,1,0.6951871639166118
S07543,Male,17,Bachelor,Medium,Yes,Moderate,2.71,82.2,6.4,6.5,68.6,3,Yes,34.9,1.18,Fail,F,1,1,0,1,1,1,0,0,0,0,0,1,9.11,222.762,75.4,0,2.3985239763892103
S07544,Male,17,Phd,Medium,Yes,Quiet,3.88,90.1,6.97,5.2,100.0,0,No,55.0,2.02,Pass,D,1,0,0,3,1,2,1,0,0,0,1,0,10.85,349.58799999999997,95.05,1,1.3402061821128708
S07545,Female,16,Bachelor,Low,Yes,Quiet,3.5,76.2,7.15,0.0,66.9,0,No,51.0,1.8,Pass,D,1,0,1,1,0,2,1,0,0,0,1,0,10.65,266.7,71.55000000000001,2,0.0
S07546,Female,16,Bachelor,Medium,No,Noisy,3.8,90.1,7.64,0.0,64.1,2,No,61.1,2.54,Pass,D,0,0,1,1,1,0,1,0,0,0,1,0,11.44,342.37999999999994,77.1,2,0.0
S07547,Male,18,Master,Medium,Yes,Quiet,3.72,92.4,5.41,5.2,96.4,0,Yes,35.4,1.73,Fail,F,1,1,0,2,1,2,0,0,0,0,0,1,9.13,343.72800000000007,94.4,0,1.3978494586079315
S07548,Male,18,Bachelor,Medium,Yes,Noisy,3.06,73.8,7.21,3.8,93.4,1,No,44.8,1.51,Fail,F,1,0,0,1,1,0,0,0,0,0,0,1,10.27,225.828,83.6,1,1.241830061301209
S07549,Female,17,Master,Medium,No,Quiet,2.28,79.7,8.06,2.6,71.6,2,No,37.9,1.36,Fail,F,0,0,1,2,1,2,0,0,0,0,0,1,10.34,181.71599999999998,75.65,2,1.1403508721914437
S07550,Male,16,Bachelor,Medium,Yes,Moderate,2.27,76.0,6.4,3.3,87.6,2,No,56.7,2.37,Pass,D,1,0,0,1,1,1,1,0,0,0,1,0,8.67,172.52,81.8,1,1.4537444869879097
S07551,Female,15,Bachelor,Medium,Yes,Quiet,2.74,79.7,6.89,2.0,76.2,1,No,58.9,2.37,Pass,D,1,0,1,1,1,2,1,0,0,0,1,0,9.629999999999999,218.37800000000001,77.95,1,0.7299270046353029
S07552,Male,18,High School,Low,Yes,Noisy,4.01,100.0,5.14,1.5,89.3,0,No,49.7,1.9,Fail,F,1,0,0,0,0,0,0,0,0,0,0,1,9.149999999999999,401.0,94.65,2,0.3740648369724069
S07553,Female,16,High School,Medium,Yes,Noisy,3.76,87.6,7.07,3.6,75.4,0,No,52.3,1.9,Pass,D,1,0,1,0,1,0,1,0,0,0,1,0,10.83,329.376,81.5,1,0.9574468059642373
S07554,Male,15,Bachelor,Low,Yes,Quiet,4.21,100.0,5.51,2.4,87.9,1,No,69.2,2.78,Pass,C,1,0,0,1,0,2,1,0,0,1,0,0,9.719999999999999,421.0,93.95,2,0.5700712575532749
S07555,Female,15,Master,Medium,Yes,Quiet,4.33,99.8,6.45,3.8,80.4,2,No,63.6,2.51,Pass,D,1,0,1,2,1,2,1,0,0,0,1,0,10.780000000000001,432.134,90.1,1,0.8775981503981567
S07556,Female,16,High School,Low,Yes,Moderate,2.74,96.3,6.95,1.7,71.1,2,Yes,54.3,1.95,Pass,D,1,1,1,0,0,1,1,0,0,0,1,0,9.690000000000001,263.862,83.69999999999999,1,0.6204379539400074
S07557,Male,18,High School,Medium,Yes,Noisy,5.35,99.5,6.39,3.6,94.0,3,Yes,73.2,2.36,Pass,C,1,1,0,0,1,0,1,0,0,1,0,0,11.739999999999998,532.3249999999999,96.75,0,0.6728971950039305
S07558,Female,16,High School,Medium,Yes,Moderate,2.88,96.6,6.84,3.0,81.1,1,Yes,36.8,1.35,Fail,F,1,1,1,0,1,1,0,0,0,0,0,1,9.719999999999999,278.20799999999997,88.85,0,1.0416666630497686
S07559,Male,18,Bachelor,Medium,Yes,Noisy,2.41,100.0,7.37,0.5,94.7,1,No,58.0,2.3,Pass,D,1,0,0,1,1,0,1,0,0,0,1,0,9.780000000000001,241.0,97.35,1,0.20746887880718307
S07560,Female,17,Phd,Medium,Yes,Quiet,3.4,90.4,6.96,4.7,87.7,1,No,54.7,2.16,Pass,D,1,0,1,3,1,2,1,0,0,0,1,0,10.36,307.36,89.05000000000001,1,1.3823529371107268
S07561,Female,16,Bachelor,Low,Yes,Moderate,3.58,91.9,7.14,0.4,79.4,3,Yes,61.9,2.29,Pass,D,1,1,1,1,0,1,1,0,0,0,1,0,10.719999999999999,329.002,85.65,1,0.11173184326331888
S07562,Female,16,Bachelor,Low,Yes,Moderate,2.11,91.6,5.13,4.5,97.7,2,No,50.1,2.24,Pass,D,1,0,1,1,0,1,1,0,0,0,1,0,7.24,193.27599999999998,94.65,2,2.1327014116933585
S07563,Male,18,Bachelor,Medium,Yes,Quiet,2.81,80.6,6.84,3.2,83.9,3,No,32.3,1.15,Fail,F,1,0,0,1,1,2,0,0,0,0,0,1,9.65,226.486,82.25,1,1.1387900315345552
S07564,Female,18,High School,High,Yes,Moderate,2.46,93.5,4.78,3.5,87.0,1,Yes,60.0,2.21,Pass,D,1,1,1,0,2,1,1,0,0,0,1,0,7.24,230.01,90.25,0,1.422764221858682
S07565,Male,16,Bachelor,Medium,Yes,Noisy,3.17,97.6,6.6,1.8,75.6,3,No,49.4,2.24,Fail,F,1,0,0,1,1,0,0,0,0,0,0,1,9.77,309.392,86.6,1,0.5678233420573396
S07566,Female,15,Bachelor,Low,Yes,Noisy,3.96,79.0,8.84,1.9,73.1,0,Yes,62.2,2.44,Pass,D,1,1,1,1,0,0,1,0,0,0,1,0,12.8,312.84,76.05,1,0.47979797858636875
S07567,Male,15,Bachelor,Medium,No,Quiet,2.68,76.4,7.94,2.5,82.8,1,Yes,42.5,1.77,Fail,F,0,1,0,1,1,2,0,0,0,0,0,1,10.620000000000001,204.75200000000004,79.6,1,0.9328358174147917
S07568,Male,15,Master,Medium,Yes,Quiet,3.69,79.5,5.57,0.6,66.6,3,Yes,42.7,1.21,Fail,F,1,1,0,2,1,2,0,0,0,0,0,1,9.26,293.355,73.05,0,0.16260162557560534
S07569,Male,17,Master,Medium,Yes,Moderate,1.33,98.6,6.46,3.4,82.3,2,Yes,46.4,1.86,Fail,F,1,1,0,2,1,1,0,0,0,0,0,1,7.79,131.138,90.44999999999999,0,2.5563909582226243
S07570,Female,17,Master,High,Yes,Quiet,4.07,82.6,6.82,2.0,83.1,1,No,67.0,2.42,Pass,C,1,0,1,2,2,2,1,0,0,1,0,0,10.89,336.182,82.85,1,0.49140049019311915
S07571,Male,18,Master,Medium,Yes,Noisy,2.46,74.0,7.51,0.0,64.6,1,No,59.9,2.38,Pass,D,1,0,0,2,1,0,1,0,0,0,1,0,9.969999999999999,182.04,69.3,1,0.0
S07572,Female,17,Phd,Low,Yes,Quiet,2.43,74.6,7.85,5.3,99.4,2,No,21.6,0.77,Fail,F,1,0,1,3,0,2,0,0,0,0,0,1,10.28,181.278,87.0,2,2.18106994987214
S07573,Male,15,Bachelor,Low,Yes,Moderate,3.48,76.0,8.63,2.9,100.0,1,No,64.6,2.63,Pass,D,1,0,0,1,0,1,1,0,0,0,1,0,12.110000000000001,264.48,88.0,2,0.8333333309386973
S07574,Male,16,High School,Medium,Yes,Quiet,3.54,77.9,6.05,3.0,100.0,2,No,41.4,1.79,Fail,F,1,0,0,0,1,2,0,0,0,0,0,1,9.59,275.766,88.95,1,0.847457624724696
S07575,Male,17,Bachelor,Medium,Yes,Moderate,2.87,71.0,7.22,1.5,77.5,3,Yes,57.6,2.18,Pass,D,1,1,0,1,1,1,1,0,0,0,1,0,10.09,203.77,74.25,0,0.5226480818026199
S07576,Male,17,Master,Low,Yes,Quiet,1.93,91.1,5.24,3.0,82.7,3,No,53.9,2.24,Pass,D,1,0,0,2,0,2,1,0,0,0,1,0,7.17,175.82299999999998,86.9,2,1.5544041370238129
S07577,Female,15,High School,High,Yes,Quiet,2.42,83.1,7.41,3.6,74.9,2,No,64.6,2.44,Pass,D,1,0,1,0,2,2,1,0,0,0,1,0,9.83,201.10199999999998,79.0,1,1.487603299638003
S07578,Male,17,High School,Medium,Yes,Moderate,3.11,90.3,7.49,0.3,91.2,1,No,55.9,2.27,Pass,D,1,0,0,0,1,1,1,0,0,0,1,0,10.6,280.83299999999997,90.75,1,0.09646302219786809
S07579,Male,18,High School,Medium,Yes,Moderate,3.59,62.0,7.02,3.4,77.5,3,No,42.0,1.65,Fail,F,1,0,0,0,1,1,0,0,0,0,0,1,10.61,222.57999999999998,69.75,1,0.9470752062755565
S07580,Female,16,Bachelor,Low,Yes,Moderate,2.01,95.7,7.65,0.9,83.3,3,No,50.3,1.98,Pass,D,1,0,1,1,0,1,1,0,0,0,1,0,9.66,192.357,89.5,2,0.4477611918021832
S07581,Male,15,Bachelor,High,Yes,Quiet,2.23,84.2,6.14,0.6,85.6,3,No,52.9,2.25,Pass,D,1,0,0,1,2,2,1,0,0,0,1,0,8.37,187.766,84.9,1,0.26905829475758614
S07582,Male,18,High School,Medium,Yes,Quiet,3.32,90.0,5.68,1.2,63.7,2,No,39.7,1.56,Fail,F,1,0,0,0,1,2,0,0,0,0,0,1,9.0,298.8,76.85,1,0.36144578204383804
S07583,Male,15,High School,Low,Yes,Moderate,2.9,100.0,6.05,5.7,79.5,1,No,53.2,2.63,Pass,D,1,0,0,0,0,1,1,0,0,0,1,0,8.95,290.0,89.75,2,1.965517234601665
S07584,Male,18,Bachelor,High,Yes,Noisy,3.18,88.7,7.37,3.7,93.8,3,No,55.8,2.52,Pass,D,1,0,0,1,2,0,1,0,0,0,1,0,10.55,282.06600000000003,91.25,1,1.1635220089197422
S07585,Female,16,High School,Medium,Yes,Quiet,0.5,100.0,8.31,2.5,100.0,2,No,46.8,1.46,Fail,F,1,0,1,0,1,2,0,0,0,0,0,1,8.81,50.0,100.0,1,4.9999999000000015
S07586,Female,16,High School,Medium,Yes,Quiet,2.65,66.2,6.14,5.1,53.6,3,Yes,23.7,0.74,Fail,F,1,1,1,0,1,2,0,0,0,0,0,1,8.79,175.43,59.900000000000006,0,1.9245282946244215
S07587,Male,18,Bachelor,High,Yes,Quiet,4.02,81.8,6.32,1.1,70.5,0,No,52.7,1.99,Pass,D,1,0,0,1,2,2,1,0,0,0,1,0,10.34,328.83599999999996,76.15,1,0.27363184011534375
S07588,Female,18,Bachelor,Medium,Yes,Quiet,2.26,67.0,7.12,1.0,71.1,1,No,34.3,1.05,Fail,F,1,0,1,1,1,2,0,0,0,0,0,1,9.379999999999999,151.42,69.05,1,0.44247787414832807
S07589,Female,18,High School,High,Yes,Quiet,3.58,88.1,10.0,1.1,61.4,3,No,59.1,2.61,Pass,D,1,0,1,0,2,2,1,0,0,0,1,0,13.58,315.39799999999997,74.75,1,0.3072625689741269
S07590,Male,18,Bachelor,High,Yes,Moderate,1.55,85.8,6.55,5.3,100.0,2,No,41.4,1.41,Fail,F,1,0,0,1,2,1,0,0,0,0,0,1,8.1,132.99,92.9,1,3.4193548166493235
S07591,Female,18,High School,High,Yes,Noisy,1.12,74.1,7.96,3.8,79.5,1,No,32.0,1.17,Fail,F,1,0,1,0,2,0,0,0,0,0,0,1,9.08,82.992,76.8,1,3.3928571125637754
S07592,Male,18,Master,Low,Yes,Quiet,3.5,100.0,6.82,1.3,77.6,1,No,49.8,1.96,Fail,F,1,0,0,2,0,2,0,0,0,0,0,1,10.32,350.0,88.8,2,0.37142857036734694
S07593,Female,16,High School,Medium,Yes,Moderate,2.93,81.4,6.46,1.5,89.5,2,No,58.4,1.84,Pass,D,1,0,1,0,1,1,1,0,0,0,1,0,9.39,238.50200000000004,85.45,1,0.5119453907442136
S07594,Female,18,High School,Medium,No,Moderate,2.6,62.9,5.67,2.9,71.3,2,No,36.5,1.45,Fail,F,0,0,1,0,1,1,0,0,0,0,0,1,8.27,163.54,67.1,2,1.1153846110946746
S07595,Female,17,Master,Medium,Yes,Noisy,4.02,91.8,6.7,0.8,91.1,3,Yes,64.4,2.9,Pass,D,1,1,1,2,1,0,1,0,0,0,1,0,10.719999999999999,369.03599999999994,91.44999999999999,0,0.19900497462934089
S07596,Male,16,Bachelor,Medium,Yes,Moderate,2.63,92.0,7.85,2.2,71.4,3,No,57.3,2.02,Pass,D,1,0,0,1,1,1,1,0,0,0,1,0,10.48,241.95999999999998,81.7,1,0.8365018979600689
S07597,Female,15,High School,Low,Yes,Noisy,2.24,80.2,6.13,1.0,100.0,6,Yes,57.6,2.24,Pass,D,1,1,1,0,0,0,1,0,0,0,1,0,8.370000000000001,179.64800000000002,90.1,1,0.44642856943558673
S07598,Male,16,High School,High,Yes,Moderate,2.11,92.9,7.1,2.4,82.1,2,Yes,59.4,2.33,Pass,D,1,1,0,0,2,1,1,0,0,0,1,0,9.209999999999999,196.019,87.5,0,1.1374407529031245
S07599,Male,15,Master,High,Yes,Noisy,1.86,75.5,6.15,3.7,100.0,0,Yes,35.3,1.03,Fail,F,1,1,0,2,2,0,0,0,0,0,0,1,8.01,140.43,87.75,0,1.9892473011330791
