student_id,gender,age,parental_education,family_income,internet_access,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,gender_encoded,internet_access_encoded,tutoring_encoded,pass_fail_encoded,parental_education_encoded,family_income_encoded,grade_category_encoded,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,avg_subject_score,study_efficiency,engagement_score,academic_risk,sleep_quality,total_learning_hours,subject_score_range
S09411,Male,16,Bachelor,Low,Yes,6.14,76.9,8.73,3.4,100.0,57.8,2,No,75.6,54.1,65.6,60.0,63.9,2.45,Pass,D,1,1,0,1,1,0,1,0,0,1,63.824999999999996,1.7542857142857142,78.23333333333333,0,2,7.14,21.499999999999993
S09412,Male,18,High School,Medium,Yes,2.71,74.2,7.26,3.6,72.4,67.7,2,Yes,45.0,51.4,57.8,44.7,49.0,1.93,Fail,F,1,1,1,0,0,1,0,1,0,0,49.724999999999994,0.7324324324324324,71.43333333333334,0,2,3.71,13.099999999999994
S09413,Male,16,Bachelor,Low,Yes,1.15,88.8,4.62,2.3,86.9,72.7,1,Yes,50.5,53.0,42.9,48.2,48.9,1.86,Fail,F,1,1,1,0,1,0,0,1,0,0,48.650000000000006,0.47916666666666663,82.8,1,0,1.65,10.100000000000001
S09414,Female,18,High School,Medium,Yes,2.93,80.1,6.57,3.3,82.5,73.9,3,Yes,52.1,45.6,43.6,28.0,40.1,1.21,Fail,F,0,1,1,0,0,1,0,1,0,0,42.325,0.861764705882353,78.83333333333334,0,1,4.43,24.1
S09415,Male,15,Bachelor,Medium,Yes,5.01,83.2,6.35,0.0,90.6,80.2,2,Yes,54.2,60.8,67.5,76.6,67.0,2.33,Pass,C,1,1,1,1,1,1,2,1,0,0,64.775,50.099999999999994,84.66666666666667,0,1,6.01,22.39999999999999
S09416,Male,16,Bachelor,Medium,Yes,4.27,78.6,6.27,1.4,82.2,74.3,1,No,57.1,63.1,65.6,52.3,57.2,2.54,Pass,D,1,1,0,1,1,1,1,0,1,0,59.525000000000006,2.8466666666666662,78.36666666666666,0,1,4.77,13.299999999999997
S09417,Female,16,High School,Low,Yes,1.82,71.3,8.09,3.6,81.6,47.4,0,No,32.2,32.1,22.6,29.8,28.1,0.64,Fail,F,0,1,0,0,0,0,0,0,0,1,29.175,0.49189189189189186,66.76666666666668,1,2,1.82,9.600000000000001
S09418,Female,18,Master,High,Yes,3.5,82.7,7.25,3.6,57.8,50.0,1,No,49.1,51.1,41.5,55.9,49.1,2.07,Fail,F,0,1,0,0,2,2,0,1,0,0,49.4,0.9459459459459459,63.5,0,2,4.0,14.399999999999999
S09419,Female,15,High School,Low,Yes,2.79,72.0,7.64,1.7,80.5,64.1,3,No,31.4,26.9,43.0,36.1,32.0,1.55,Fail,F,0,1,0,0,0,0,0,0,1,0,34.35,1.55,72.2,0,2,4.29,16.1
S09420,Female,16,Bachelor,Medium,Yes,3.97,66.7,6.86,0.5,80.4,64.7,1,No,61.9,69.0,55.8,73.9,66.2,3.39,Pass,C,0,1,0,1,1,1,2,0,0,1,65.15,6.616666666666667,70.60000000000001,0,1,4.470000000000001,18.10000000000001
S09421,Male,16,Master,Medium,Yes,2.26,91.3,7.85,2.4,65.9,91.5,1,Yes,42.9,38.7,56.4,79.2,54.6,1.98,Pass,D,1,1,1,1,2,1,1,1,0,0,54.3,0.9039999999999999,82.9,0,2,2.76,40.5
S09422,Male,16,Bachelor,High,Yes,3.59,72.6,6.63,1.8,49.0,56.9,2,No,31.6,31.2,40.0,20.4,31.6,1.57,Fail,F,1,1,0,0,1,2,0,1,0,0,30.799999999999997,1.8894736842105262,59.5,0,1,4.59,19.6
S09423,Male,15,Master,Low,Yes,5.29,99.6,7.23,3.9,83.7,78.1,1,No,47.4,62.4,62.7,56.9,59.1,2.16,Pass,D,1,1,0,1,2,0,1,0,0,1,57.35,1.3225,87.13333333333333,0,2,5.79,15.300000000000004
S09424,Female,15,High School,Medium,Yes,0.5,99.2,7.49,3.6,98.4,94.1,1,Yes,46.2,54.4,50.2,44.4,46.5,1.84,Fail,F,0,1,1,0,0,1,0,0,0,1,48.800000000000004,0.13513513513513511,97.23333333333332,1,2,1.0,10.0
S09425,Female,16,Bachelor,Medium,Yes,3.71,93.9,6.38,4.8,53.5,80.4,0,No,33.5,42.5,46.7,49.8,43.1,2.02,Fail,F,0,1,0,0,1,1,0,1,0,0,43.125,0.7571428571428572,75.93333333333335,0,1,3.71,16.299999999999997
S09426,Male,18,Bachelor,High,Yes,4.58,73.6,4.9,4.2,77.5,84.5,1,No,48.2,46.9,46.6,39.5,46.6,1.87,Fail,F,1,1,0,0,1,2,0,1,0,0,45.3,1.0651162790697675,78.53333333333333,0,0,5.08,8.700000000000003
S09427,Female,18,High School,Low,Yes,1.13,100.0,5.31,2.1,46.5,92.0,2,Yes,37.4,38.7,60.3,49.1,47.6,2.11,Fail,F,0,1,1,0,0,0,0,0,0,1,46.37499999999999,0.5136363636363636,79.5,0,0,2.13,22.9
S09428,Female,16,Bachelor,Medium,Yes,2.14,61.5,9.31,3.0,89.7,76.6,0,No,19.3,54.0,47.1,37.8,37.6,1.66,Fail,F,0,1,0,0,1,1,0,1,0,0,39.55,0.6903225806451613,75.93333333333334,0,1,2.14,34.7
S09429,Male,15,High School,Low,Yes,2.53,76.2,7.65,5.6,97.8,82.3,0,Yes,44.4,35.8,45.7,43.5,43.1,1.95,Fail,F,1,1,1,0,0,0,0,1,0,0,42.349999999999994,0.44385964912280707,85.43333333333332,0,2,2.53,9.900000000000006
S09430,Male,16,Bachelor,Low,Yes,2.12,93.3,7.7,1.9,78.5,71.3,2,No,59.8,55.2,37.0,39.0,47.2,1.73,Fail,F,1,1,0,0,1,0,0,0,0,1,47.75,1.06,81.03333333333333,0,2,3.12,22.799999999999997
S09431,Female,15,Master,Low,Yes,2.03,92.5,8.42,2.8,89.4,98.4,5,Yes,39.7,46.5,43.2,45.4,43.9,1.9,Fail,F,0,1,1,0,2,0,0,1,0,0,43.7,0.7,93.43333333333334,0,2,4.529999999999999,6.799999999999997
S09432,Female,16,High School,High,Yes,2.55,77.7,5.88,2.5,81.0,75.7,3,Yes,39.9,43.6,43.2,41.8,39.9,1.69,Fail,F,0,1,1,0,0,2,0,1,0,0,42.125,0.9807692307692306,78.13333333333334,0,0,4.05,3.700000000000003
S09433,Female,15,High School,Low,Yes,4.02,77.1,6.28,2.5,65.4,59.4,3,Yes,65.8,47.7,52.6,56.6,53.9,2.4,Pass,D,0,1,1,1,0,0,1,0,0,1,55.675,1.546153846153846,67.3,0,1,5.52,18.099999999999994
S09434,Male,17,Bachelor,High,Yes,4.79,82.8,5.9,1.2,78.0,57.6,0,Yes,68.1,68.5,58.3,44.4,59.2,2.33,Pass,D,1,1,1,1,1,2,1,1,0,0,59.824999999999996,3.6846153846153844,72.80000000000001,0,0,4.79,24.1
S09435,Male,18,Bachelor,Low,Yes,4.56,84.1,9.36,4.5,79.6,62.7,3,Yes,59.5,51.6,57.2,68.0,57.7,2.39,Pass,D,1,1,1,1,1,0,1,0,0,1,59.075,0.9913043478260869,75.46666666666667,0,1,6.06,16.4
S09436,Male,17,Master,High,Yes,4.19,80.3,6.0,1.1,77.8,46.9,1,No,64.2,64.3,51.8,52.4,58.2,2.59,Pass,D,1,1,0,1,2,2,1,0,0,1,58.175000000000004,3.4916666666666667,68.33333333333333,0,1,4.69,12.5
S09437,Male,18,Bachelor,Medium,No,5.2,100.0,8.25,5.3,85.6,92.2,2,No,48.6,51.4,62.9,71.2,58.7,2.48,Pass,D,1,0,0,1,1,1,1,0,0,1,58.525000000000006,0.9629629629629631,92.60000000000001,0,2,6.2,22.6
S09438,Male,15,High School,Low,Yes,5.44,78.2,6.34,5.0,82.0,92.3,2,No,62.1,59.5,67.5,51.0,63.2,2.89,Pass,D,1,1,0,1,0,0,1,0,1,0,60.025,1.0666666666666669,84.16666666666667,0,1,6.44,16.5
S09439,Female,17,Bachelor,Medium,Yes,3.2,99.7,7.09,2.9,77.1,83.9,5,No,54.2,48.3,45.9,54.3,52.5,1.75,Pass,D,0,1,0,1,1,1,1,0,1,0,50.675,1.0666666666666667,86.89999999999999,0,2,5.7,8.399999999999999
S09440,Female,18,Master,Medium,Yes,4.72,89.1,8.27,2.5,70.4,71.0,2,No,78.4,57.8,76.6,58.8,68.1,3.05,Pass,C,0,1,0,1,2,1,2,1,0,0,67.89999999999999,1.8153846153846152,76.83333333333331,0,2,5.72,20.60000000000001
S09441,Female,16,Bachelor,Medium,Yes,3.51,95.2,7.29,1.3,87.5,54.4,5,Yes,56.9,57.8,53.8,48.1,50.6,1.7,Pass,D,0,1,1,1,1,1,1,1,0,0,54.15,2.5071428571428567,79.03333333333333,0,2,6.01,9.699999999999996
S09442,Male,15,Bachelor,Medium,Yes,2.74,70.1,6.87,2.6,86.5,61.6,1,No,42.1,24.7,25.1,46.2,33.0,1.07,Fail,F,1,1,0,0,1,1,0,0,0,1,34.525000000000006,1.0148148148148148,72.73333333333333,0,1,3.24,21.500000000000004
S09443,Male,15,High School,Medium,Yes,2.94,95.3,9.27,4.1,82.7,77.7,1,Yes,59.2,63.7,67.5,57.0,62.4,2.21,Pass,D,1,1,1,1,0,1,1,1,0,0,61.85,0.7000000000000001,85.23333333333333,0,1,3.44,10.5
S09444,Male,16,High School,Medium,Yes,4.22,94.9,5.17,1.5,67.6,64.2,0,No,56.1,61.1,62.5,78.3,63.4,2.39,Pass,D,1,1,0,1,0,1,1,0,0,1,64.5,2.6374999999999997,75.56666666666666,0,0,4.22,22.199999999999996
S09445,Female,16,High School,Medium,Yes,4.76,78.3,6.06,4.7,63.0,70.0,2,Yes,45.6,62.2,48.9,53.8,52.1,1.79,Pass,D,0,1,1,1,0,1,1,1,0,0,52.625,0.9916666666666667,70.43333333333331,0,1,5.76,16.6
S09446,Male,18,Bachelor,Medium,Yes,3.7,93.5,6.69,4.0,90.1,50.7,3,Yes,48.8,38.2,55.1,36.4,45.3,1.49,Fail,F,1,1,1,0,1,1,0,0,1,0,44.625,0.902439024390244,78.10000000000001,0,1,5.2,18.700000000000003
S09447,Male,15,Master,High,Yes,2.52,70.2,8.04,2.3,66.6,55.2,5,No,36.3,44.3,37.9,49.0,42.2,1.77,Fail,F,1,1,0,0,2,2,0,0,0,1,41.875,1.05,64.0,0,2,5.02,12.700000000000003
S09448,Female,18,Bachelor,High,Yes,2.41,80.3,6.5,3.7,74.9,61.7,1,No,53.4,47.0,49.7,52.3,53.2,2.2,Pass,D,0,1,0,1,1,2,1,1,0,0,50.60000000000001,0.6342105263157894,72.3,0,1,2.91,6.399999999999999
S09449,Male,16,High School,Low,Yes,0.78,96.7,7.97,1.1,56.7,86.7,6,No,45.3,48.1,50.3,50.3,49.2,2.06,Fail,F,1,1,0,0,0,0,0,1,0,0,48.5,0.6499999999999999,80.03333333333335,0,2,3.7800000000000002,5.0
S09450,Female,15,High School,Low,Yes,3.43,83.2,5.28,2.3,86.6,73.4,0,Yes,54.1,69.8,68.7,56.8,62.1,2.62,Pass,D,0,1,1,1,0,0,1,0,0,1,62.35000000000001,1.4291666666666667,81.06666666666666,0,0,3.43,15.699999999999996
S09451,Male,16,High School,Medium,Yes,3.35,82.4,8.15,5.8,61.4,58.7,3,No,35.3,32.1,34.8,23.9,34.9,1.05,Fail,F,1,1,0,0,0,1,0,1,0,0,31.525,0.5677966101694916,67.50000000000001,0,2,4.85,11.399999999999999
S09452,Male,18,Bachelor,Medium,No,1.75,99.0,7.89,4.3,60.6,64.7,1,No,29.8,49.8,36.2,38.8,38.4,1.66,Fail,F,1,0,0,0,1,1,0,1,0,0,38.65,0.39772727272727276,74.76666666666668,1,2,2.25,19.999999999999996
S09453,Female,18,Bachelor,Low,Yes,3.57,65.5,5.93,3.2,65.2,91.0,0,No,52.2,49.8,36.4,27.4,41.7,1.38,Fail,F,0,1,0,0,1,0,0,1,0,0,41.45,1.0818181818181818,73.9,0,0,3.57,24.800000000000004
S09454,Female,18,High School,Low,Yes,3.55,83.2,6.97,2.6,86.4,80.8,3,No,38.3,28.8,36.2,50.4,40.4,1.46,Fail,F,0,1,0,0,0,0,0,0,0,1,38.425,1.3148148148148147,83.46666666666667,0,1,5.05,21.599999999999998
S09455,Female,15,Bachelor,Medium,Yes,1.22,84.3,6.73,2.4,76.8,55.0,3,No,31.3,33.7,34.0,41.8,37.2,1.29,Fail,F,0,1,0,0,1,1,0,1,0,0,35.2,0.488,72.03333333333333,1,1,2.7199999999999998,10.499999999999996
S09456,Female,16,High School,Medium,Yes,2.61,77.0,7.45,2.5,70.5,72.3,4,No,37.1,53.9,36.6,28.4,41.4,1.69,Fail,F,0,1,0,0,0,1,0,0,1,0,39.0,1.0038461538461538,73.26666666666667,0,2,4.609999999999999,25.5
S09457,Female,16,High School,Low,Yes,4.69,98.7,8.16,1.3,100.0,72.1,1,Yes,79.1,57.2,55.8,70.1,68.4,2.72,Pass,C,0,1,1,1,0,0,2,1,0,0,65.55000000000001,3.35,90.26666666666668,0,2,5.19,23.299999999999997
S09458,Female,18,High School,High,Yes,2.24,75.9,6.32,3.5,87.8,81.5,2,No,44.4,38.0,51.4,41.4,47.3,1.44,Fail,F,0,1,0,0,0,2,0,1,0,0,43.800000000000004,0.6222222222222222,81.73333333333333,0,1,3.24,13.399999999999999
S09459,Male,18,High School,Medium,Yes,3.02,76.0,7.37,4.1,50.1,52.8,1,No,30.4,24.5,35.8,27.4,29.6,1.04,Fail,F,1,1,0,0,0,1,0,0,0,1,29.525,0.7190476190476192,59.63333333333334,0,2,3.52,11.299999999999997
S09460,Male,18,High School,Medium,Yes,3.19,60.3,7.25,2.1,66.9,63.1,1,Yes,42.8,36.4,44.1,38.7,42.4,1.48,Fail,F,1,1,1,0,0,1,0,0,0,1,40.5,1.45,63.43333333333333,0,2,3.69,7.700000000000003
S09461,Female,18,High School,Medium,Yes,2.97,96.1,7.12,3.2,50.3,85.4,1,No,61.5,46.2,48.0,59.4,54.0,2.36,Pass,D,0,1,0,1,0,1,1,0,1,0,53.775,0.9,77.26666666666667,0,2,3.47,15.299999999999997
S09462,Male,17,Master,Low,Yes,3.83,81.7,8.46,1.4,72.8,81.6,2,No,69.4,61.1,61.1,61.1,60.6,2.27,Pass,D,1,1,0,1,2,0,1,0,0,1,63.175,2.5533333333333332,78.69999999999999,0,2,4.83,8.300000000000004
S09463,Female,17,Bachelor,Medium,Yes,4.12,81.7,7.16,2.4,95.5,61.2,3,No,60.7,56.7,72.5,60.1,68.0,2.44,Pass,C,0,1,0,1,1,1,2,0,1,0,62.5,1.6480000000000001,79.46666666666667,0,2,5.62,15.799999999999997
S09464,Male,17,Bachelor,Low,Yes,4.52,82.9,5.79,1.2,83.7,77.0,2,No,55.0,55.6,51.2,45.0,54.1,2.02,Pass,D,1,1,0,1,1,0,1,0,0,1,51.7,3.4769230769230766,81.19999999999999,0,0,5.52,10.600000000000001
S09465,Female,18,Master,Low,Yes,2.62,96.9,7.74,2.2,76.5,63.2,3,Yes,52.0,54.8,48.1,45.5,53.4,2.2,Pass,D,0,1,1,1,2,0,1,0,0,1,50.1,1.1391304347826086,78.86666666666667,0,2,4.12,9.299999999999997
S09466,Male,18,High School,Medium,No,3.63,100.0,8.6,2.7,72.9,75.8,1,Yes,53.6,42.5,54.2,44.7,50.2,2.41,Pass,D,1,0,1,1,0,1,1,0,0,1,48.75,1.2964285714285713,82.9,0,2,4.13,11.700000000000003
S09467,Male,16,Master,Low,Yes,4.01,67.7,7.14,3.4,84.8,81.7,2,No,64.2,58.5,63.2,50.7,58.2,1.98,Pass,D,1,1,0,1,2,0,1,1,0,0,59.150000000000006,1.1457142857142857,78.06666666666668,0,2,5.01,13.5
S09468,Male,15,High School,Medium,Yes,2.86,80.4,8.35,1.6,54.6,59.2,4,No,39.4,37.0,42.8,57.5,44.5,1.88,Fail,F,1,1,0,0,0,1,0,1,0,0,44.175,1.6823529411764704,64.73333333333335,0,2,4.859999999999999,20.5
S09469,Male,16,Bachelor,Medium,Yes,2.14,73.6,6.58,3.2,78.2,64.6,2,No,68.4,54.3,46.3,51.2,52.8,2.11,Pass,D,1,1,0,1,1,1,1,0,1,0,55.05,0.6484848484848484,72.13333333333333,0,1,3.14,22.10000000000001
S09470,Male,17,Bachelor,Low,Yes,3.17,82.8,7.41,1.1,82.5,71.5,1,No,52.3,42.2,44.5,59.7,51.9,2.21,Pass,D,1,1,0,1,1,0,1,0,0,1,49.675,2.641666666666666,78.93333333333334,0,2,3.67,17.5
S09471,Female,16,High School,Low,Yes,2.27,84.1,5.44,3.0,60.9,62.6,2,No,44.7,32.9,50.0,50.4,46.7,1.94,Fail,F,0,1,0,0,0,0,0,0,0,1,44.5,0.7322580645161291,69.2,0,0,3.27,17.5
S09472,Female,18,PhD,Medium,Yes,2.15,67.8,6.39,5.8,66.7,60.9,3,No,28.4,39.5,36.2,38.1,36.5,1.44,Fail,F,0,1,0,0,3,1,0,1,0,0,35.550000000000004,0.364406779661017,65.13333333333333,0,1,3.65,11.100000000000001
S09473,Female,17,High School,Low,Yes,3.26,88.7,7.17,1.9,100.0,75.4,2,No,79.6,55.9,65.8,64.6,70.7,3.09,Pass,C,0,1,0,1,0,0,2,1,0,0,66.475,1.63,88.03333333333333,0,2,4.26,23.699999999999996
S09474,Male,17,High School,Medium,Yes,2.77,80.5,7.67,0.5,87.9,86.2,0,No,51.6,58.9,47.7,55.0,56.0,2.29,Pass,D,1,1,0,1,0,1,1,0,0,1,53.3,4.616666666666667,84.86666666666667,0,2,2.77,11.199999999999996
S09475,Female,15,High School,Medium,Yes,3.21,92.8,7.44,3.8,54.4,61.3,0,Yes,60.9,44.3,48.3,30.9,47.5,1.71,Fail,F,0,1,1,0,0,1,0,0,0,1,46.1,0.823076923076923,69.5,0,2,3.21,30.0
S09476,Male,15,High School,High,Yes,1.14,85.3,8.28,2.9,68.7,58.8,1,Yes,45.4,34.5,24.0,37.2,40.0,1.55,Fail,F,1,1,1,0,0,2,0,0,0,1,35.275000000000006,0.37999999999999995,70.93333333333334,1,2,1.64,21.4
S09477,Male,17,High School,High,Yes,2.79,67.8,5.47,3.2,79.6,57.4,4,No,25.5,17.8,29.7,21.3,23.6,0.92,Fail,F,1,1,0,0,0,2,0,1,0,0,23.575,0.8454545454545453,68.26666666666665,0,0,4.79,11.899999999999999
S09478,Male,17,High School,Medium,Yes,0.5,91.1,8.47,4.4,100.0,68.6,3,No,43.4,32.0,39.7,39.2,38.7,1.66,Fail,F,1,1,0,0,0,1,0,1,0,0,38.575,0.1111111111111111,86.56666666666666,1,2,2.0,11.399999999999999
S09479,Female,16,High School,Low,Yes,1.75,71.6,6.29,1.4,93.4,90.2,3,No,27.5,44.6,27.1,40.7,36.3,0.92,Fail,F,0,1,0,0,0,0,0,1,0,0,34.974999999999994,1.1666666666666667,85.06666666666666,1,1,3.25,17.5
S09480,Male,17,Master,Medium,No,2.89,72.7,5.77,1.5,96.3,64.0,0,No,56.0,49.6,49.4,44.5,51.2,2.09,Pass,D,1,0,0,1,2,1,1,0,0,1,49.875,1.80625,77.66666666666667,0,0,2.89,11.5
S09481,Female,18,High School,Low,Yes,4.46,81.8,8.04,3.3,86.0,89.9,2,No,54.5,61.6,56.0,67.6,61.8,2.68,Pass,D,0,1,0,1,0,0,1,0,1,0,59.925,1.311764705882353,85.9,0,2,5.46,13.099999999999994
S09482,Female,16,High School,Low,Yes,3.64,82.1,5.89,4.1,65.2,62.7,2,Yes,37.1,39.3,32.2,37.3,31.8,1.36,Fail,F,0,1,1,0,0,0,0,0,0,1,36.475,0.8666666666666668,69.99999999999999,0,0,4.640000000000001,7.099999999999994
S09483,Male,18,Bachelor,Medium,Yes,3.11,67.5,8.41,2.9,100.0,50.3,5,No,39.2,54.1,47.6,43.4,42.7,1.6,Fail,F,1,1,0,0,1,1,0,0,0,1,46.075,1.0366666666666666,72.6,0,2,5.609999999999999,14.899999999999999
S09484,Male,18,PhD,Medium,Yes,2.55,83.5,4.82,2.4,92.8,95.6,2,No,59.6,50.6,43.3,46.9,50.8,2.01,Pass,D,1,1,0,1,3,1,1,1,0,0,50.1,1.02,90.63333333333333,0,0,3.55,16.300000000000004
S09485,Female,18,High School,Low,Yes,2.7,84.1,6.24,3.0,99.1,67.9,2,Yes,51.5,59.0,45.0,51.8,50.9,1.99,Pass,D,0,1,1,1,0,0,1,1,0,0,51.825,0.8709677419354839,83.7,0,1,3.7,14.0
S09486,Female,17,High School,Low,No,4.57,83.7,7.88,3.6,100.0,84.2,2,No,54.7,57.8,47.3,47.6,54.3,1.49,Pass,D,0,0,0,1,0,0,1,0,0,1,51.85,1.2351351351351352,89.30000000000001,0,2,5.57,10.5
S09487,Female,15,PhD,Medium,Yes,1.67,68.1,7.67,0.3,100.0,82.3,3,No,53.4,51.6,51.8,61.0,51.6,2.11,Pass,D,0,1,0,1,3,1,1,0,1,0,54.45,4.175,83.46666666666667,0,2,3.17,9.399999999999999
S09488,Female,15,High School,High,Yes,2.13,86.4,4.37,1.0,79.8,79.7,1,Yes,54.5,51.5,54.0,40.7,48.8,1.97,Fail,F,0,1,1,0,0,2,0,1,0,0,50.175,1.936363636363636,81.96666666666667,0,0,2.63,13.799999999999997
S09489,Female,18,Bachelor,Medium,Yes,4.28,91.2,6.34,2.4,84.1,66.6,3,No,61.5,74.4,76.8,64.5,71.6,2.71,Pass,C,0,1,0,1,1,1,2,0,0,1,69.3,1.7120000000000002,80.63333333333334,0,1,5.78,15.299999999999997
S09490,Female,17,High School,Medium,Yes,2.59,71.5,5.28,3.5,82.9,76.4,3,No,32.1,27.9,29.1,31.7,29.5,0.85,Fail,F,0,1,0,0,0,1,0,1,0,0,30.2,0.7194444444444444,76.93333333333334,0,0,4.09,4.200000000000003
S09491,Male,16,Master,High,No,5.33,74.2,7.14,5.8,93.9,66.4,0,No,44.9,51.3,41.1,46.1,45.2,1.47,Fail,F,1,0,0,0,2,2,0,1,0,0,45.849999999999994,0.9033898305084747,78.16666666666667,0,2,5.33,10.199999999999996
S09492,Female,18,PhD,Medium,Yes,3.83,92.9,7.05,2.3,85.0,49.1,0,No,46.6,69.9,55.7,50.4,54.9,2.12,Pass,D,0,1,0,1,3,1,1,1,0,0,55.65,1.5958333333333334,75.66666666666667,0,2,3.83,23.300000000000004
S09493,Female,16,Master,Medium,Yes,4.39,100.0,6.75,2.9,82.2,64.5,2,Yes,59.8,73.7,62.1,58.8,62.6,2.77,Pass,D,0,1,1,1,2,1,1,0,1,0,63.599999999999994,1.4633333333333332,82.23333333333333,0,1,5.39,14.900000000000006
S09494,Female,16,High School,Medium,Yes,1.05,83.3,6.89,1.5,78.4,82.0,1,No,52.4,50.7,42.3,30.4,46.4,2.1,Fail,F,0,1,0,0,0,1,0,1,0,0,43.949999999999996,0.65625,81.23333333333332,0,1,1.55,22.0
S09495,Female,17,Bachelor,Low,Yes,4.27,80.5,5.9,3.5,77.8,86.0,2,No,39.6,52.8,32.9,38.5,40.1,1.2,Fail,F,0,1,0,0,1,0,0,0,0,1,40.95,1.186111111111111,81.43333333333334,0,0,5.27,19.9
S09496,Male,17,High School,Medium,Yes,1.98,87.0,6.27,0.9,84.5,86.0,2,No,51.2,45.4,49.8,64.6,54.4,1.73,Pass,D,1,1,0,1,0,1,1,1,0,0,52.74999999999999,1.98,85.83333333333333,1,1,2.98,19.199999999999996
S09497,Male,15,Master,Low,Yes,3.86,98.6,8.07,2.5,99.5,69.8,1,Yes,55.3,57.9,60.5,70.0,58.7,2.15,Pass,D,1,1,1,1,2,0,1,1,0,0,60.925,1.4846153846153844,89.3,0,2,4.359999999999999,14.700000000000003
S09498,Female,15,Master,Medium,Yes,2.56,76.5,6.51,1.1,65.7,89.0,1,No,52.0,45.1,53.3,46.9,47.2,2.11,Fail,F,0,1,0,0,2,1,0,1,0,0,49.324999999999996,2.133333333333333,77.06666666666668,0,1,3.06,8.199999999999996
S09499,Female,17,Bachelor,Medium,Yes,3.27,80.2,6.43,0.0,81.1,55.3,5,No,42.2,30.3,35.4,47.6,43.3,1.23,Fail,F,0,1,0,0,1,1,0,0,0,1,38.875,32.699999999999996,72.2,0,1,5.77,17.3
S09500,Female,18,Bachelor,Low,No,1.67,79.9,8.14,6.5,85.2,100.0,0,No,36.4,40.5,34.3,43.2,39.0,1.73,Fail,F,0,0,0,0,1,0,0,0,1,0,38.6,0.25303030303030305,88.36666666666666,1,2,1.67,8.900000000000006
S09501,Male,15,High School,High,Yes,0.94,70.8,5.82,3.7,100.0,69.6,6,No,25.9,38.2,42.2,36.6,34.8,1.75,Fail,F,1,1,0,0,0,2,0,1,0,0,35.725,0.24736842105263154,80.13333333333334,1,0,3.94,16.300000000000004
S09502,Male,16,Bachelor,Low,Yes,3.18,93.5,8.48,3.7,73.5,71.4,1,No,66.6,44.6,53.8,73.2,61.6,2.67,Pass,D,1,1,0,1,1,0,1,1,0,0,59.55,0.8368421052631578,79.46666666666667,0,2,3.68,28.6
S09503,Male,18,Bachelor,Medium,Yes,2.65,87.6,8.56,3.9,68.3,52.0,2,No,45.6,46.5,44.2,36.8,44.9,1.96,Fail,F,1,1,0,0,1,1,0,1,0,0,43.275000000000006,0.6625,69.3,0,2,3.65,9.700000000000003
S09504,Male,16,High School,Medium,Yes,1.93,64.8,5.98,4.6,100.0,63.0,1,No,30.2,38.5,45.7,28.7,35.0,1.62,Fail,F,1,1,0,0,0,1,0,1,0,0,35.775,0.41063829787234046,75.93333333333334,1,0,2.4299999999999997,17.000000000000004
S09505,Male,17,High School,Medium,Yes,0.98,84.9,7.92,2.7,87.6,80.7,2,No,50.5,29.9,52.8,37.5,41.4,1.53,Fail,F,1,1,0,0,0,1,0,0,0,1,42.675,0.35,84.39999999999999,1,2,1.98,22.9
S09506,Male,16,High School,Medium,Yes,0.5,100.0,4.84,3.8,73.7,77.8,4,Yes,30.9,26.6,23.3,31.0,28.1,1.45,Fail,F,1,1,1,0,0,1,0,0,1,0,27.95,0.12820512820512822,83.83333333333334,1,0,2.5,7.699999999999999
S09507,Female,18,Master,Medium,Yes,3.63,87.8,7.1,1.7,95.8,48.5,1,No,65.0,65.6,46.8,62.8,58.5,1.89,Pass,D,0,1,0,1,2,1,1,0,0,1,60.05,2.0166666666666666,77.36666666666666,0,2,4.13,18.799999999999997
S09508,Male,17,Master,High,Yes,2.69,100.0,5.99,2.2,51.9,74.7,0,Yes,39.9,35.8,34.3,39.4,36.7,1.29,Fail,F,1,1,1,0,2,2,0,1,0,0,37.349999999999994,1.1695652173913043,75.53333333333333,0,0,2.69,5.600000000000001
S09509,Male,18,PhD,High,Yes,2.28,79.4,7.51,0.2,79.2,45.0,1,Yes,44.3,55.1,47.2,43.6,49.4,2.12,Fail,F,1,1,1,0,3,2,0,1,0,0,47.550000000000004,7.599999999999998,67.86666666666666,0,2,2.78,11.5
S09510,Female,16,Bachelor,Medium,Yes,3.26,94.7,7.31,2.8,84.4,88.4,2,No,51.2,71.3,88.5,81.4,69.1,3.09,Pass,C,0,1,0,1,1,1,2,1,0,0,73.1,1.1241379310344828,89.16666666666667,0,2,4.26,37.3
S09511,Male,18,Bachelor,Medium,Yes,4.22,98.1,6.72,1.7,88.8,88.7,4,Yes,66.0,51.1,67.5,64.5,63.4,2.37,Pass,D,1,1,1,1,1,1,1,1,0,0,62.275,2.344444444444444,91.86666666666667,0,1,6.22,16.4
S09512,Female,17,High School,Low,Yes,3.32,84.3,5.91,2.3,67.6,54.5,3,Yes,27.8,42.5,36.8,45.2,37.9,1.82,Fail,F,0,1,1,0,0,0,0,0,0,1,38.075,1.3833333333333333,68.80000000000001,0,0,4.82,17.400000000000002
